800.442237	0.079051	-0.142024	0.004196
801.028370	0.079694	-0.139444	0.005592
801.580203	0.079035	-0.142602	0.006423
802.209816	0.078329	-0.151057	0.003850
802.832421	0.079588	-0.155830	0.004708
803.401443	0.080016	-0.145947	0.009127
803.990261	0.079803	-0.149973	0.005883
804.622057	0.077964	-0.125912	0.006669
805.185125	0.077588	-0.138442	0.005289
805.801644	0.078328	-0.150623	0.007918
806.433176	0.077131	-0.136056	0.007263
807.013467	0.079056	-0.140861	0.011583
807.605434	0.077820	-0.149627	0.006996
808.163564	0.078426	-0.146529	0.005726
808.699038	0.078535	-0.136781	0.005716
809.296092	0.078251	-0.138647	0.007945
809.915340	0.077749	-0.153157	0.007499
810.473661	0.079198	-0.154437	0.008218
811.078729	0.078061	-0.147450	0.007037
811.621124	0.064871	-0.155061	0.006417
812.150973	0.078610	-0.133450	0.005056
812.723710	0.078076	-0.154009	0.005681
813.320193	0.080010	-0.145037	0.005993
813.939171	0.077277	-0.147144	0.006542
814.514351	0.078548	-0.157599	0.005657
815.086601	0.079486	-0.159055	0.013508
815.662432	0.076558	-0.161827	0.006218
816.261689	0.079273	-0.151063	0.005715
816.850798	0.079016	-0.149133	0.011356
817.407775	0.079073	-0.138762	0.006096
817.996461	0.076650	-0.152327	0.006264
818.555425	0.078605	-0.157203	0.007309
819.116629	0.078989	-0.149243	0.007929
819.751776	0.079347	-0.157926	0.005560
820.389469	0.080805	-0.154221	0.006533
820.984265	0.078266	-0.148927	0.009492
821.553951	0.078766	-0.154698	0.005570
822.175453	0.078462	-0.165483	0.007291
822.769635	0.077612	-0.154181	0.008893
823.354525	0.078706	-0.149208	0.007764
823.912432	0.078476	-0.144531	0.004993
824.533705	0.081034	-0.156159	0.005658
825.130216	0.079093	-0.148686	0.012395
825.724297	0.078260	-0.147898	0.007985
826.274461	0.078021	-0.164993	0.005479
826.876220	0.078111	-0.141423	0.007206
827.502481	0.077963	-0.157545	0.006838
828.096814	0.077607	-0.153521	0.006082
828.664517	0.078471	-0.165035	0.008788
829.289312	0.079558	-0.149835	0.005541
829.925568	0.078495	-0.150296	0.006119
830.522339	0.079277	-0.154590	0.006787
831.098434	0.079503	-0.153858	0.005012
831.705808	0.077511	-0.160388	0.004623
832.325018	0.079618	-0.144947	0.005005
832.907566	0.079142	-0.149554	0.005097
833.480699	0.079192	-0.155382	0.005539
834.121218	0.079476	-0.152039	0.004328
834.751848	0.079273	-0.145379	0.006913
835.382021	0.077800	-0.152191	0.005258
835.954021	0.079041	-0.157461	0.007444
836.548059	0.079098	-0.142511	0.006327
837.142218	0.077940	-0.158429	0.003994
837.750721	0.079076	-0.145414	0.007560
838.319810	0.078463	-0.155043	0.003592
838.941819	0.079234	-0.151266	0.007774
839.507000	0.078639	-0.150763	0.007578
840.127097	0.078931	-0.135460	0.005319
840.685355	0.078435	-0.148462	0.009958
841.266890	0.080798	-0.138672	0.006026
841.884548	0.079717	-0.150406	0.007687
842.494721	0.077910	-0.140335	0.004883
843.062705	0.079424	-0.142515	0.004879
843.660838	0.079107	-0.143472	0.008050
844.269118	0.078845	-0.140689	0.006646
844.896918	0.078480	-0.135213	0.005545
