0.23628800000005867	0.30852	-0.015451	0.021504
2.5866359999999986	0.312244	0.034176	0.01061
5.0399640000000545	0.31402	-0.00437	0.022203
7.583955999999944	0.302788	0.020284	0.021136
9.980935999999929	0.308596	-0.001186	0.014248
12.178428000000167	0.316	-0.027493	0.029397
14.509031999999934	0.306832	-0.016392	0.021919
16.96160400000008	0.305848	-0.00369	0.012301
19.485851999999795	0.306168	0.021626	0.013082
21.865295999999944	0.315092	0.003304	0.017315
24.102812000000085	0.318836	0.01816	0.011551
26.513984000000164	0.31554	-0.004573	0.008557
28.97530800000004	0.321636	-0.005594	0.009205
31.344124000000193	0.315748	0.017699	0.01427
33.552995999999894	0.328268	0.009219	0.015948
35.939268000000084	0.304968	-0.013794	0.013446
38.44176400000015	0.309592	-0.00084	0.006245
40.83651199999986	0.322576	0.00246	0.01488
43.31333600000016	0.322396	-0.003672	0.014571
45.57944399999997	0.321488	0.001854	0.00871
47.90316799999982	0.319156	0.010476	0.007454
50.23000000000002	0.312732	-0.01513	0.017819
52.579103999999916	0.309892	0.002628	0.010594
54.909811999999874	0.315116	-0.001148	0.01241
57.239288000000215	0.307328	0.003909	0.013464
59.65798799999993	0.319352	-0.017585	0.027364
62.144916000000194	0.3187	0.002653	0.021648
64.72043200000007	0.314612	0.011488	0.012978
66.92220399999997	0.32718	-0.008026	0.028513
69.23928400000023	0.326312	-0.014275	0.008929
71.52983200000017	0.322532	0.013296	0.013542
73.7855599999998	0.320108	0.020928	0.009675
76.13808400000016	0.309796	-0.001258	0.00862
78.37477600000011	0.319848	0.02461	0.017217
80.7888640000001	0.30162	0.00209	0.008585
83.29685599999993	0.316032	0.007596	0.008905
85.74944000000005	0.316548	-0.005051	0.011298
88.07463599999983	0.310704	-0.009428	0.01523
90.5006199999998	0.313184	-0.018291	0.009326
92.97670800000014	0.315092	0.011464	0.009933
95.45836000000008	0.297388	-0.006563	0.015128
97.95154000000002	0.310664	0.009101	0.022353
100.19735600000013	0.318208	0.012739	0.012855
102.66943200000014	0.314948	0.006041	0.006758
105.10231599999997	0.31556	0.005355	0.006116
107.55292800000007	0.316508	-0.017114	0.011513
109.81576799999993	0.309944	0.031947	0.017335
112.12425200000007	0.31884	0.008157	0.014789
114.63268800000014	0.309408	-0.000884	0.007437
117.04373200000009	0.311224	0.000671	0.007764
119.40009599999985	0.318812	0.027118	0.012004
121.66477200000008	0.323112	0.026751	0.019169
124.0225559999999	0.315884	0.007352	0.013671
126.37516400000004	0.323176	0.007203	0.016032
128.7347639999998	0.312648	-0.011153	0.012945
131.18481199999997	0.324684	-0.001333	0.013167
133.41701999999987	0.31538	0.004062	0.019587
135.8980919999999	0.312528	0.010179	0.007897
138.29716400000007	0.312944	-0.01172	0.009095
140.7832800000001	0.312948	-0.001295	0.016121
143.0804159999998	0.313988	0.001545	0.017102
145.55704000000014	0.311508	-0.027549	0.004763
147.9275120000002	0.307756	-0.018185	0.014312
150.2345919999998	0.311836	-0.000621	0.009941
152.64525999999978	0.30996	0.005934	0.012482
154.94632000000001	0.302096	-0.000367	0.005559
157.37278000000015	0.316428	-0.003113	0.020428
159.80550399999993	0.321248	0.01852	0.016688
162.38056400000005	0.318168	-0.004116	0.02989
164.6068519999999	0.313348	0.02203	0.011448
166.90014400000018	0.312616	-0.003131	0.007188
169.26609999999982	0.311568	-0.022483	0.018455
171.63070400000015	0.313616	0.008631	0.016176
174.1208959999999	0.311004	-0.005835	0.016437
176.41817200000014	0.32262	0.015351	0.012872
178.8104840000001	0.31286	0.025822	0.012659
