0.3160200000002078	0.306708	0.025381	0.005476
2.8499919999999292	0.310768	0.016752	0.004728
5.196751999999833	0.314088	0.016242	0.004678
7.641160000000127	0.323568	0.019469	0.003537
10.107379999999921	0.301092	0.014854	0.011058
12.466743999999835	0.297008	0.007051	0.004029
14.742979999999989	0.306116	0.010381	0.003965
16.93718399999989	0.32776	0.019308	0.004619
19.37401200000022	0.321964	0.017196	0.003734
21.88190399999985	0.30346	0.016061	0.004361
24.340904000000137	0.31648	0.018405	0.003971
26.826308000000154	0.320452	0.015741	0.003214
29.193879999999808	0.307188	0.002339	0.004646
31.61278799999991	0.322088	0.016608	0.004351
34.12559999999985	0.297868	0.014018	0.004597
36.678116000000045	0.30986	0.01098	0.003986
39.09533199999987	0.321668	0.012082	0.003327
41.35749600000008	0.309688	0.00723	0.005922
43.92443599999979	0.311588	0.016405	0.003338
46.25034400000004	0.313524	0.011072	0.006303
48.6209359999998	0.30178	0.010134	0.002892
50.84084799999982	0.326388	0.016321	0.00597
53.38108800000009	0.303068	0.014547	0.005992
55.858987999999954	0.312796	0.009446	0.003451
58.34717600000022	0.306464	0.013293	0.004401
60.73859200000015	0.320556	0.013378	0.004447
63.00072	0.3264	0.014389	0.00299
65.33512800000017	0.308336	0.017962	0.004714
67.72277600000007	0.316512	0.013798	0.003268
70.01386400000001	0.313384	0.01233	0.003309
72.48392000000013	0.307464	0.014822	0.003261
74.8228439999998	0.316864	0.012555	0.005061
77.34566799999993	0.307512	0.012442	0.005403
79.93379999999979	0.308744	0.009598	0.003043
82.25127199999997	0.311904	0.010337	0.008894
84.53330800000003	0.307716	0.011001	0.005234
87.09850000000006	0.30374	0.013476	0.003333
89.4620759999998	0.319492	0.00656	0.003023
91.78326000000015	0.32238	0.012423	0.004854
94.26112400000011	0.322964	0.009891	0.003254
96.58310799999981	0.313208	0.012839	0.007225
98.94905599999993	0.307336	0.008801	0.003297
101.26528400000007	0.311864	0.009731	0.002808
103.74966799999993	0.311524	0.012599	0.00556
106.19925199999989	0.318252	0.00647	0.007003
108.45683199999985	0.307492	0.007097	0.005029
110.78232399999979	0.31094	0.01134	0.003762
113.1579240000001	0.313704	0.01578	0.002903
115.70525600000019	0.314808	0.011121	0.003907
118.18680399999994	0.315128	0.012857	0.004147
120.35170800000014	0.305244	0.008487	0.004431
122.8516639999998	0.310492	0.005822	0.004714
125.34219600000006	0.319416	0.010119	0.003057
127.61542400000008	0.320964	0.016934	0.002927
130.0947040000001	0.314088	0.010282	0.004196
132.42248000000018	0.313416	0.011623	0.003565
134.6702479999999	0.311156	0.009644	0.003375
137.061964	0.308736	0.01258	0.00347
139.41375199999993	0.307912	0.010915	0.002744
141.9510519999999	0.302592	0.010286	0.003747
144.26726800000006	0.307584	0.013221	0.003468
146.69913600000018	0.323724	0.013322	0.003663
148.99880399999984	0.317576	0.012739	0.00432
151.43327200000022	0.305864	0.01119	0.00406
153.66283999999996	0.312512	0.00835	0.003356
155.9248160000002	0.305308	0.01228	0.003304
158.38293999999996	0.319744	0.013399	0.003287
160.7262599999999	0.310424	0.009116	0.002735
163.3893640000001	0.305988	0.010586	0.003297
165.6223759999998	0.30758	0.007909	0.002794
168.05092400000012	0.303592	0.010422	0.003178
170.583936	0.30586	0.011306	0.00353
173.10534800000005	0.308872	0.007966	0.002617
175.68320399999993	0.304896	0.007112	0.00306
177.88490000000002	0.31396	0.01462	0.00282
180.2910280000001	0.30772	0.016062	0.002737
182.560876	0.30286	0.00844	0.003016
185.15859600000022	0.306976	0.009503	0.002619
187.41294000000016	0.311796	0.011918	0.002951
189.80888800000002	0.32606	0.00673	0.00343
192.1022640000001	0.319312	0.011821	0.002913
194.50267600000006	0.314764	0.005029	0.002875
196.97487199999978	0.3007	0.009008	0.003347
199.230904	0.302428	0.007517	0.002743
201.59471600000006	0.307376	0.007237	0.002759
204.07063199999993	0.3072	0.006176	0.00263
206.5152280000002	0.310228	0.008228	0.003336
208.98548399999981	0.305632	0.007311	0.003758
211.2757200000001	0.318088	0.008834	0.002573
213.59656399999994	0.311032	0.005444	0.003087
216.08648799999992	0.322524	0.004707	0.003694
218.5864200000001	0.305112	0.007275	0.002454
220.8697320000001	0.311632	0.007777	0.003236
223.51238000000012	0.305528	0.008384	0.004391
226.20854800000006	0.305912	0.006107	0.006245
228.78054800000018	0.306524	0.009297	0.00307
230.98385199999984	0.311024	0.008071	0.002431
233.26205200000004	0.312024	0.008109	0.004184
235.47767599999997	0.314672	0.010276	0.002487
237.80804799999987	0.306012	0.010304	0.004021
240.16893200000004	0.316844	0.004733	0.002652
242.436784	0.315148	0.006102	0.003415
244.92562799999996	0.31242	0.006003	0.003356
247.39988399999993	0.314504	0.008586	0.003442
249.9020519999999	0.317792	0.007021	0.002678
252.35513200000014	0.317912	0.007309	0.003571
254.6374719999999	0.314376	0.00504	0.003831
257.20665199999985	0.318124	0.006546	0.002568
259.6578279999999	0.317808	0.008313	0.002656
262.2470119999998	0.31484	0.007206	0.002663
264.71601199999986	0.30496	0.007244	0.002956
267.08315200000015	0.30988	0.008818	0.003086
269.3693119999998	0.320696	0.007187	0.003277
271.85379999999986	0.308908	0.00777	0.003071
274.16540799999984	0.3153	0.006355	0.003111
276.4410200000002	0.312408	0.00694	0.003014
278.97184800000014	0.319288	0.006852	0.002921
281.4878880000001	0.304704	0.005298	0.003388
283.79940399999987	0.315764	0.005208	0.003231
286.3526200000001	0.313	0.007925	0.003031
288.7843120000002	0.31038	0.00916	0.003294
291.27653199999986	0.310788	0.006423	0.003186
